,cliente_id,recommender,ndcg_score,proporcion_rock
35082,flumpyplankwaft,"top_rating,listeners_1",0.0,0.6666666666666666
35083,flumpyplankwaft,whoosh_based_1,0.0,0.0
35084,flumpyplankwaft,surprise_based_1,0.0,0.5
35085,Mike_WTFsky,top_listeners_1,0.0,1.0
35086,Mike_WTFsky,top_rating_1,0.0,0.3333333333333333
35087,Mike_WTFsky,"top_rating,listeners_1",0.0,0.6666666666666666
35088,Mike_WTFsky,whoosh_based_1,0.0,1.0
35089,Mike_WTFsky,surprise_based_1,0.0,0.16666666666666666
35090,Insanitybeside,top_listeners_1,0.0,1.0
35091,Insanitybeside,top_rating_1,0.0,0.3333333333333333
35092,Insanitybeside,"top_rating,listeners_1",0.0,0.6666666666666666
35093,Insanitybeside,whoosh_based_1,0.0,0.0
35094,Insanitybeside,surprise_based_1,0.0,0.5
35095,bucolicdream,top_listeners_1,0.0,1.0
35096,bucolicdream,top_rating_1,0.0,0.3333333333333333
35097,bucolicdream,"top_rating,listeners_1",0.0,0.6666666666666666
35098,bucolicdream,whoosh_based_1,0.0,0.3333333333333333
35099,bucolicdream,surprise_based_1,0.0,0.3333333333333333
35100,rescue__me__,top_listeners_1,0.0,1.0
35101,rescue__me__,top_rating_1,0.0,0.3333333333333333
35102,rescue__me__,"top_rating,listeners_1",0.0,0.6666666666666666
35103,rescue__me__,whoosh_based_1,0.0,0.0
35104,rescue__me__,surprise_based_1,0.0,0.5
35105,efdixon,top_listeners_1,0.0,1.0
35106,efdixon,top_rating_1,0.0,0.3333333333333333
35107,efdixon,"top_rating,listeners_1",0.0,0.6666666666666666
35108,efdixon,whoosh_based_1,0.0,0.0
35109,efdixon,surprise_based_1,0.0,0.5
35110,YRUM,top_listeners_1,0.0,1.0
35111,YRUM,top_rating_1,0.0,0.3333333333333333
35112,YRUM,"top_rating,listeners_1",0.0,0.6666666666666666
35113,YRUM,whoosh_based_1,0.0,1.0
35114,YRUM,surprise_based_1,0.0,0.5
35115,ZellVard,top_listeners_1,0.0,1.0
35116,ZellVard,top_rating_1,0.0,0.3333333333333333
35117,ZellVard,"top_rating,listeners_1",0.0,0.6666666666666666
35118,ZellVard,whoosh_based_1,0.0,0.0
35119,ZellVard,surprise_based_1,0.0,0.5
35120,Sun04,top_listeners_1,0.0,1.0
35121,Sun04,top_rating_1,0.0,0.3333333333333333
35122,Sun04,"top_rating,listeners_1",0.0,0.6666666666666666
35123,Sun04,whoosh_based_1,0.0,0.0
35124,Sun04,surprise_based_1,0.0,0.5
35125,NickBrew,top_listeners_1,0.0,1.0
35126,NickBrew,top_rating_1,0.0,0.3333333333333333
35127,NickBrew,"top_rating,listeners_1",0.0,0.6666666666666666
35128,NickBrew,whoosh_based_1,0.0,0.0
35129,NickBrew,surprise_based_1,0.0,0.5
35130,TheCarlR,top_listeners_1,0.0,1.0
35131,TheCarlR,top_rating_1,0.0,0.3333333333333333
35132,TheCarlR,"top_rating,listeners_1",0.0,0.6666666666666666
35133,TheCarlR,whoosh_based_1,0.0,1.0
35134,TheCarlR,surprise_based_1,0.0,0.6666666666666666
35135,steveng662,top_listeners_1,0.0,1.0
35136,steveng662,top_rating_1,0.0,0.3333333333333333
35137,steveng662,"top_rating,listeners_1",0.0,0.6666666666666666
35138,steveng662,whoosh_based_1,0.0,0.0
35139,steveng662,surprise_based_1,0.0,0.5
35140,elcharlee,top_listeners_1,0.0,1.0
35141,elcharlee,top_rating_1,0.0,0.3333333333333333
35142,elcharlee,"top_rating,listeners_1",0.0,0.6666666666666666
35143,elcharlee,whoosh_based_1,0.0,0.0
35144,elcharlee,surprise_based_1,0.0,0.5
35145,saintsluvver,top_listeners_1,0.0,1.0
35146,saintsluvver,top_rating_1,0.0,0.3333333333333333
35147,saintsluvver,"top_rating,listeners_1",0.0,0.6666666666666666
35148,saintsluvver,whoosh_based_1,0.10778915452451093,0.3333333333333333
35149,saintsluvver,surprise_based_1,0.0,0.5
35150,PaulBox,top_listeners_1,0.0,1.0
35151,PaulBox,top_rating_1,0.0,0.3333333333333333
35152,PaulBox,"top_rating,listeners_1",0.0,0.6666666666666666
35153,PaulBox,whoosh_based_1,0.0,0.0
35154,PaulBox,surprise_based_1,0.0,0.5
35155,spiderone27,top_listeners_1,0.0,1.0
35156,spiderone27,top_rating_1,0.0,0.3333333333333333
35157,spiderone27,"top_rating,listeners_1",0.0,0.6666666666666666
35158,spiderone27,whoosh_based_1,0.0,0.5
35159,spiderone27,surprise_based_1,0.0,0.3333333333333333
35160,MarTooMars,top_listeners_1,0.0,1.0
35161,MarTooMars,top_rating_1,0.0,0.3333333333333333
35162,MarTooMars,"top_rating,listeners_1",0.0,0.6666666666666666
35163,MarTooMars,whoosh_based_1,0.0,0.0
35164,MarTooMars,surprise_based_1,0.0,0.5
35165,mauriciocabus,top_listeners_1,0.0,1.0
35166,mauriciocabus,top_rating_1,0.0,0.3333333333333333
35167,mauriciocabus,"top_rating,listeners_1",0.0,0.6666666666666666
35168,mauriciocabus,whoosh_based_1,0.0,0.0
35169,mauriciocabus,surprise_based_1,0.0,0.5
35170,memekiwii,top_listeners_1,0.0,1.0
35171,memekiwii,top_rating_1,0.0,0.3333333333333333
35172,memekiwii,"top_rating,listeners_1",0.0,0.6666666666666666
35173,memekiwii,whoosh_based_1,0.0,0.3333333333333333
35174,memekiwii,surprise_based_1,0.0,0.5
35175,IndiaShaw,top_listeners_1,0.0,1.0
35176,IndiaShaw,top_rating_1,0.0,0.3333333333333333
35177,IndiaShaw,"top_rating,listeners_1",0.0,0.6666666666666666
35178,IndiaShaw,whoosh_based_1,0.0,0.0
35179,IndiaShaw,surprise_based_1,0.0,0.5
35180,feyzaomeroglu,top_listeners_1,0.0,1.0
35181,feyzaomeroglu,top_rating_1,0.0,0.3333333333333333
35182,feyzaomeroglu,"top_rating,listeners_1",0.0,0.6666666666666666
35183,feyzaomeroglu,whoosh_based_1,0.0,0.0
35184,feyzaomeroglu,surprise_based_1,0.0,0.5
35185,demjoyntz,top_listeners_1,0.0,1.0
35186,demjoyntz,top_rating_1,0.0,0.3333333333333333
35187,demjoyntz,"top_rating,listeners_1",0.0,0.6666666666666666
35188,demjoyntz,whoosh_based_1,0.0,0.0
35189,demjoyntz,surprise_based_1,0.0,0.5
35190,Lenzo357,top_listeners_1,0.0,1.0
35191,Lenzo357,top_rating_1,0.0,0.3333333333333333
35192,Lenzo357,"top_rating,listeners_1",0.0,0.6666666666666666
35193,Lenzo357,whoosh_based_1,0.0,1.0
35194,Lenzo357,surprise_based_1,0.10778915452451093,0.5
35195,Dimi96,top_listeners_1,0.0,1.0
35196,Dimi96,top_rating_1,0.0,0.3333333333333333
35197,Dimi96,"top_rating,listeners_1",0.0,0.6666666666666666
35198,Dimi96,whoosh_based_1,0.0,0.0
35199,Dimi96,surprise_based_1,0.0,0.5
35200,kanyebearfan911,top_listeners_1,0.0,1.0
35201,kanyebearfan911,top_rating_1,0.0,0.3333333333333333
35202,kanyebearfan911,"top_rating,listeners_1",0.0,0.6666666666666666
35203,kanyebearfan911,whoosh_based_1,0.0,1.0
35204,kanyebearfan911,surprise_based_1,0.0,0.5
35205,posie105,top_listeners_1,0.0,1.0
35206,posie105,top_rating_1,0.0,0.3333333333333333
35207,posie105,"top_rating,listeners_1",0.0,0.6666666666666666
35208,posie105,whoosh_based_1,0.0,0.0
35209,posie105,surprise_based_1,0.0,0.5
35210,Yoda58,top_listeners_1,0.0,1.0
35211,Yoda58,top_rating_1,0.0,0.3333333333333333
35212,Yoda58,"top_rating,listeners_1",0.0,0.6666666666666666
35213,Yoda58,whoosh_based_1,0.0,0.0
35214,Yoda58,surprise_based_1,0.0,0.5
35215,angeladollface,top_listeners_1,0.0,1.0
35216,angeladollface,top_rating_1,0.0,0.3333333333333333
35217,angeladollface,"top_rating,listeners_1",0.0,0.6666666666666666
35218,angeladollface,whoosh_based_1,0.0,0.0
35219,angeladollface,surprise_based_1,0.0,0.5
35220,Illyoi657,top_listeners_1,0.0,1.0
35221,Illyoi657,top_rating_1,0.0,0.3333333333333333
35222,Illyoi657,"top_rating,listeners_1",0.0,0.6666666666666666
35223,Illyoi657,whoosh_based_1,0.0,1.0
35224,Illyoi657,surprise_based_1,0.0,0.5
35225,durhamcitymakem,top_listeners_1,0.0,1.0
35226,durhamcitymakem,top_rating_1,0.0,0.3333333333333333
35227,durhamcitymakem,"top_rating,listeners_1",0.0,0.6666666666666666
35228,durhamcitymakem,whoosh_based_1,0.0,1.0
35229,durhamcitymakem,surprise_based_1,0.0,0.5
35230,andhansel13,top_listeners_1,0.0,1.0
35231,andhansel13,top_rating_1,0.0,0.3333333333333333
35232,andhansel13,"top_rating,listeners_1",0.0,0.6666666666666666
35233,andhansel13,whoosh_based_1,0.0,0.0
35234,andhansel13,surprise_based_1,0.0,0.5
35235,tiagoaon,top_listeners_1,0.0,1.0
35236,tiagoaon,top_rating_1,0.0,0.3333333333333333
35237,tiagoaon,"top_rating,listeners_1",0.0,0.6666666666666666
35238,tiagoaon,whoosh_based_1,0.0,0.0
35239,tiagoaon,surprise_based_1,0.0,0.5
35240,premedytacja,top_listeners_1,0.0,1.0
35241,premedytacja,top_rating_1,0.0,0.3333333333333333
35242,premedytacja,"top_rating,listeners_1",0.0,0.6666666666666666
35243,premedytacja,whoosh_based_1,0.30260241349881345,0.0
35244,premedytacja,surprise_based_1,0.0,0.5
35245,shedboy82,top_listeners_1,0.0,1.0
35246,shedboy82,top_rating_1,0.0,0.3333333333333333
35247,shedboy82,"top_rating,listeners_1",0.0,0.6666666666666666
35248,shedboy82,whoosh_based_1,0.0,1.0
35249,shedboy82,surprise_based_1,0.0,0.5
35250,gapthfc,top_listeners_1,0.0,1.0
35251,gapthfc,top_rating_1,0.0,0.3333333333333333
35252,gapthfc,"top_rating,listeners_1",0.0,0.6666666666666666
35253,gapthfc,whoosh_based_1,0.0,0.0
35254,gapthfc,surprise_based_1,0.0,0.5
35255,frz1337,top_listeners_1,0.0,1.0
35256,frz1337,top_rating_1,0.0,0.3333333333333333
35257,frz1337,"top_rating,listeners_1",0.0,0.6666666666666666
35258,frz1337,whoosh_based_1,0.0,0.0
35259,frz1337,surprise_based_1,0.0,0.5
35260,mowhydiduleave,top_listeners_1,0.0,1.0
35261,mowhydiduleave,top_rating_1,0.0,0.3333333333333333
35262,mowhydiduleave,"top_rating,listeners_1",0.0,0.6666666666666666
35263,mowhydiduleave,whoosh_based_1,0.0,0.0
35264,mowhydiduleave,surprise_based_1,0.0,0.5
35265,ChaCro1313,top_listeners_1,0.0,1.0
35266,ChaCro1313,top_rating_1,0.0,0.3333333333333333
35267,ChaCro1313,"top_rating,listeners_1",0.0,0.6666666666666666
35268,ChaCro1313,whoosh_based_1,0.0,1.0
35269,ChaCro1313,surprise_based_1,0.0,0.6666666666666666
35270,faaipman,top_listeners_1,0.0,1.0
35271,faaipman,top_rating_1,0.0,0.3333333333333333
35272,faaipman,"top_rating,listeners_1",0.0,0.6666666666666666
35273,faaipman,whoosh_based_1,0.0,0.0
35274,faaipman,surprise_based_1,0.0,0.5
35275,bircebingor,top_listeners_1,0.0,1.0
35276,bircebingor,top_rating_1,0.0,0.3333333333333333
35277,bircebingor,"top_rating,listeners_1",0.0,0.6666666666666666
35278,bircebingor,whoosh_based_1,0.0,0.0
35279,bircebingor,surprise_based_1,0.0,0.5
35280,petr171717,top_listeners_1,0.0,1.0
35281,petr171717,top_rating_1,0.0,0.3333333333333333
35282,petr171717,"top_rating,listeners_1",0.0,0.6666666666666666
35283,petr171717,whoosh_based_1,0.0,0.0
35284,petr171717,surprise_based_1,0.0,0.5
35285,jhobrunhara,top_listeners_1,0.0,1.0
35286,jhobrunhara,top_rating_1,0.0,0.3333333333333333
35287,jhobrunhara,"top_rating,listeners_1",0.0,0.6666666666666666
35288,jhobrunhara,whoosh_based_1,0.0,0.5
35289,jhobrunhara,surprise_based_1,0.0,0.5
35290,MOdy66,top_listeners_1,0.0,1.0
35291,MOdy66,top_rating_1,0.0,0.3333333333333333
35292,MOdy66,"top_rating,listeners_1",0.0,0.6666666666666666
35293,MOdy66,whoosh_based_1,0.0,0.0
35294,MOdy66,surprise_based_1,0.0,0.5
35295,Mvldito,top_listeners_1,0.0,1.0
35296,Mvldito,top_rating_1,0.0,0.3333333333333333
35297,Mvldito,"top_rating,listeners_1",0.0,0.6666666666666666
35298,Mvldito,whoosh_based_1,0.0,1.0
35299,Mvldito,surprise_based_1,0.0,0.5
35300,thesleepycloud,top_listeners_1,0.0,1.0
35301,thesleepycloud,top_rating_1,0.0,0.3333333333333333
35302,thesleepycloud,"top_rating,listeners_1",0.0,0.6666666666666666
35303,thesleepycloud,whoosh_based_1,0.0,0.0
35304,thesleepycloud,surprise_based_1,0.0,0.5
35305,staybeautiful12,top_listeners_1,0.0,1.0
35306,staybeautiful12,top_rating_1,0.0,0.3333333333333333
35307,staybeautiful12,"top_rating,listeners_1",0.0,0.6666666666666666
35308,staybeautiful12,whoosh_based_1,0.0,0.0
35309,staybeautiful12,surprise_based_1,0.0,0.5
35310,BenzoMay44,top_listeners_1,0.0,1.0
35311,BenzoMay44,top_rating_1,0.0,0.3333333333333333
35312,BenzoMay44,"top_rating,listeners_1",0.0,0.6666666666666666
35313,BenzoMay44,whoosh_based_1,0.0,1.0
35314,BenzoMay44,surprise_based_1,0.0,0.5
35315,hotdogworm,top_listeners_1,0.0,1.0
35316,hotdogworm,top_rating_1,0.0,0.3333333333333333
35317,hotdogworm,"top_rating,listeners_1",0.0,0.6666666666666666
35318,hotdogworm,whoosh_based_1,0.0,0.0
35319,hotdogworm,surprise_based_1,0.0,0.6666666666666666
35320,girlhell,top_listeners_1,0.0,1.0
35321,girlhell,top_rating_1,0.0,0.3333333333333333
35322,girlhell,"top_rating,listeners_1",0.0,0.6666666666666666
35323,girlhell,whoosh_based_1,0.0,1.0
35324,girlhell,surprise_based_1,0.0,0.3333333333333333
35325,sortsem,top_listeners_1,0.0,1.0
35326,sortsem,top_rating_1,0.0,0.3333333333333333
35327,sortsem,"top_rating,listeners_1",0.0,0.6666666666666666
35328,sortsem,whoosh_based_1,0.0,0.0
35329,sortsem,surprise_based_1,0.0,0.5
35330,keila_666,top_listeners_1,0.0,1.0
35331,keila_666,top_rating_1,0.0,0.3333333333333333
35332,keila_666,"top_rating,listeners_1",0.0,0.6666666666666666
35333,keila_666,whoosh_based_1,0.0,0.0
35334,keila_666,surprise_based_1,0.0,0.5
35335,YuukiX,top_listeners_1,0.0,1.0
35336,YuukiX,top_rating_1,0.0,0.3333333333333333
35337,YuukiX,"top_rating,listeners_1",0.0,0.6666666666666666
35338,YuukiX,whoosh_based_1,0.0,0.0
35339,YuukiX,surprise_based_1,0.0,0.5
35340,Phatmann6,top_listeners_1,0.0,1.0
35341,Phatmann6,top_rating_1,0.0,0.3333333333333333
35342,Phatmann6,"top_rating,listeners_1",0.0,0.6666666666666666
35343,Phatmann6,whoosh_based_1,0.0,0.0
35344,Phatmann6,surprise_based_1,0.0,0.5
35345,franklf97,top_listeners_1,0.0,1.0
35346,franklf97,top_rating_1,0.0,0.3333333333333333
35347,franklf97,"top_rating,listeners_1",0.0,0.6666666666666666
35348,franklf97,whoosh_based_1,0.0,0.6666666666666666
35349,franklf97,surprise_based_1,0.0,0.5
35350,bickenbeach,top_listeners_1,0.0,1.0
35351,bickenbeach,top_rating_1,0.0,0.3333333333333333
35352,bickenbeach,"top_rating,listeners_1",0.0,0.6666666666666666
35353,bickenbeach,whoosh_based_1,0.0,0.16666666666666666
35354,bickenbeach,surprise_based_1,0.0,0.5
35355,NatCurr95,top_listeners_1,0.0,1.0
35356,NatCurr95,top_rating_1,0.0,0.3333333333333333
35357,NatCurr95,"top_rating,listeners_1",0.0,0.6666666666666666
35358,NatCurr95,whoosh_based_1,0.0,0.0
35359,NatCurr95,surprise_based_1,0.0,0.5
35360,obladaobladee,top_listeners_1,0.0,1.0
35361,obladaobladee,top_rating_1,0.0,0.3333333333333333
35362,obladaobladee,"top_rating,listeners_1",0.0,0.6666666666666666
35363,obladaobladee,whoosh_based_1,0.0,0.0
35364,obladaobladee,surprise_based_1,0.0,0.3333333333333333
35365,Night_Bringer_,top_listeners_1,0.0,1.0
35366,Night_Bringer_,top_rating_1,0.0,0.3333333333333333
35367,Night_Bringer_,"top_rating,listeners_1",0.0,0.6666666666666666
35368,Night_Bringer_,whoosh_based_1,0.0,1.0
35369,Night_Bringer_,surprise_based_1,0.0,0.6666666666666666
35370,estavasemideia,top_listeners_1,0.0,1.0
35371,estavasemideia,top_rating_1,0.0,0.3333333333333333
35372,estavasemideia,"top_rating,listeners_1",0.0,0.6666666666666666
35373,estavasemideia,whoosh_based_1,0.0,0.0
35374,estavasemideia,surprise_based_1,0.0,0.5
35375,SWSfan,top_listeners_1,0.0,1.0
35376,SWSfan,top_rating_1,0.0,0.3333333333333333
35377,SWSfan,"top_rating,listeners_1",0.0,0.6666666666666666
35378,SWSfan,whoosh_based_1,0.0,0.0
35379,SWSfan,surprise_based_1,0.0,0.5
35380,radiobroker434,top_listeners_1,0.0,1.0
35381,radiobroker434,top_rating_1,0.0,0.3333333333333333
35382,radiobroker434,"top_rating,listeners_1",0.0,0.6666666666666666
35383,radiobroker434,whoosh_based_1,0.0,0.0
35384,radiobroker434,surprise_based_1,0.0,0.5
35385,TheZenpyrean,top_listeners_1,0.0,1.0
35386,TheZenpyrean,top_rating_1,0.0,0.3333333333333333
35387,TheZenpyrean,"top_rating,listeners_1",0.0,0.6666666666666666
35388,TheZenpyrean,whoosh_based_1,0.0,1.0
35389,TheZenpyrean,surprise_based_1,0.0,0.5
35390,pp27,top_listeners_1,0.0,1.0
35391,pp27,top_rating_1,0.0,0.3333333333333333
35392,pp27,"top_rating,listeners_1",0.0,0.6666666666666666
35393,pp27,whoosh_based_1,0.0,0.0
35394,pp27,surprise_based_1,0.0,0.3333333333333333
35395,rena-mac,top_listeners_1,0.0,1.0
35396,rena-mac,top_rating_1,0.0,0.3333333333333333
35397,rena-mac,"top_rating,listeners_1",0.0,0.6666666666666666
35398,rena-mac,whoosh_based_1,0.0,0.0
35399,rena-mac,surprise_based_1,0.0,0.5
35400,far_nearer,top_listeners_1,0.0,1.0
35401,far_nearer,top_rating_1,0.0,0.3333333333333333
35402,far_nearer,"top_rating,listeners_1",0.0,0.6666666666666666
35403,far_nearer,whoosh_based_1,0.0,1.0
35404,far_nearer,surprise_based_1,0.0,0.5
35405,sixtyschild,top_listeners_1,0.0,1.0
35406,sixtyschild,top_rating_1,0.0,0.3333333333333333
35407,sixtyschild,"top_rating,listeners_1",0.0,0.6666666666666666
35408,sixtyschild,whoosh_based_1,0.0,1.0
35409,sixtyschild,surprise_based_1,0.0,0.3333333333333333
35410,Nie-Mam-Pomyslu,top_listeners_1,0.0,1.0
35411,Nie-Mam-Pomyslu,top_rating_1,0.0,0.3333333333333333
35412,Nie-Mam-Pomyslu,"top_rating,listeners_1",0.0,0.6666666666666666
35413,Nie-Mam-Pomyslu,whoosh_based_1,0.0,0.0
35414,Nie-Mam-Pomyslu,surprise_based_1,0.0,0.5
35415,lechies,top_listeners_1,0.0,1.0
35416,lechies,top_rating_1,0.0,0.3333333333333333
35417,lechies,"top_rating,listeners_1",0.0,0.6666666666666666
35418,lechies,whoosh_based_1,0.0,0.0
35419,lechies,surprise_based_1,0.0,0.5
35420,tjgrz11,top_listeners_1,0.0,1.0
35421,tjgrz11,top_rating_1,0.0,0.3333333333333333
35422,tjgrz11,"top_rating,listeners_1",0.0,0.6666666666666666
35423,tjgrz11,whoosh_based_1,0.0,0.0
35424,tjgrz11,surprise_based_1,0.0,0.5
35425,YoonaSNSD,top_listeners_1,0.0,1.0
35426,YoonaSNSD,top_rating_1,0.0,0.3333333333333333
35427,YoonaSNSD,"top_rating,listeners_1",0.0,0.6666666666666666
35428,YoonaSNSD,whoosh_based_1,0.0,0.0
35429,YoonaSNSD,surprise_based_1,0.0,0.5
35430,merit_077,top_listeners_1,0.0,1.0
35431,merit_077,top_rating_1,0.0,0.3333333333333333
35432,merit_077,"top_rating,listeners_1",0.0,0.6666666666666666
35433,merit_077,whoosh_based_1,0.0,0.0
35434,merit_077,surprise_based_1,0.0,0.5
35435,Karl-Minty,top_listeners_1,0.0,1.0
35436,Karl-Minty,top_rating_1,0.0,0.3333333333333333
35437,Karl-Minty,"top_rating,listeners_1",0.0,0.6666666666666666
35438,Karl-Minty,whoosh_based_1,0.0,0.0
35439,Karl-Minty,surprise_based_1,0.0,0.5
35440,pnihill2000,top_listeners_1,0.0,1.0
35441,pnihill2000,top_rating_1,0.0,0.3333333333333333
35442,pnihill2000,"top_rating,listeners_1",0.0,0.6666666666666666
35443,pnihill2000,whoosh_based_1,0.0,0.0
35444,pnihill2000,surprise_based_1,0.0,0.5
35445,thomas-anders,top_listeners_1,0.0,1.0
35446,thomas-anders,top_rating_1,0.0,0.3333333333333333
35447,thomas-anders,"top_rating,listeners_1",0.0,0.6666666666666666
35448,thomas-anders,whoosh_based_1,0.0,0.0
35449,thomas-anders,surprise_based_1,0.0,0.5
35450,mazadkins,top_listeners_1,0.0,1.0
35451,mazadkins,top_rating_1,0.0,0.3333333333333333
35452,mazadkins,"top_rating,listeners_1",0.0,0.6666666666666666
35453,mazadkins,whoosh_based_1,0.0,0.0
35454,mazadkins,surprise_based_1,0.0,0.5
35455,sillycelery1974,top_listeners_1,0.0,1.0
35456,sillycelery1974,top_rating_1,0.0,0.3333333333333333
35457,sillycelery1974,"top_rating,listeners_1",0.0,0.6666666666666666
35458,sillycelery1974,whoosh_based_1,0.30260241349881345,0.8333333333333334
35459,sillycelery1974,surprise_based_1,0.0,0.3333333333333333
35460,HayManger,top_listeners_1,0.0,1.0
35461,HayManger,top_rating_1,0.0,0.3333333333333333
35462,HayManger,"top_rating,listeners_1",0.0,0.6666666666666666
35463,HayManger,whoosh_based_1,0.0,1.0
35464,HayManger,surprise_based_1,0.0,0.5
35465,tildevplus,top_listeners_1,0.0,1.0
35466,tildevplus,top_rating_1,0.0,0.3333333333333333
35467,tildevplus,"top_rating,listeners_1",0.0,0.6666666666666666
35468,tildevplus,whoosh_based_1,0.0,0.0
35469,tildevplus,surprise_based_1,0.0,0.5
35470,marketingurl,top_listeners_1,0.0,1.0
35471,marketingurl,top_rating_1,0.0,0.3333333333333333
35472,marketingurl,"top_rating,listeners_1",0.0,0.6666666666666666
35473,marketingurl,whoosh_based_1,0.0,0.0
35474,marketingurl,surprise_based_1,0.0,0.5
35475,SURV1VAL1SM,top_listeners_1,0.0,1.0
35476,SURV1VAL1SM,top_rating_1,0.0,0.3333333333333333
35477,SURV1VAL1SM,"top_rating,listeners_1",0.0,0.6666666666666666
35478,SURV1VAL1SM,whoosh_based_1,0.0,0.0
35479,SURV1VAL1SM,surprise_based_1,0.0,0.5
35480,Labyrinthian-xo,top_listeners_1,0.0,1.0
35481,Labyrinthian-xo,top_rating_1,0.0,0.3333333333333333
35482,Labyrinthian-xo,"top_rating,listeners_1",0.0,0.6666666666666666
35483,Labyrinthian-xo,whoosh_based_1,0.0,1.0
35484,Labyrinthian-xo,surprise_based_1,0.0,0.3333333333333333
35485,hipoksja,top_listeners_1,0.0,1.0
35486,hipoksja,top_rating_1,0.0,0.3333333333333333
35487,hipoksja,"top_rating,listeners_1",0.0,0.6666666666666666
35488,hipoksja,whoosh_based_1,0.0,0.0
35489,hipoksja,surprise_based_1,0.0,0.5
35490,Freonce,top_listeners_1,0.0,1.0
35491,Freonce,top_rating_1,0.0,0.3333333333333333
35492,Freonce,"top_rating,listeners_1",0.0,0.6666666666666666
35493,Freonce,whoosh_based_1,0.0,0.0
35494,Freonce,surprise_based_1,0.0,0.5
35495,jayli3n,top_listeners_1,0.0,1.0
35496,jayli3n,top_rating_1,0.0,0.3333333333333333
35497,jayli3n,"top_rating,listeners_1",0.0,0.6666666666666666
35498,jayli3n,whoosh_based_1,0.24630238874073,1.0
35499,jayli3n,surprise_based_1,0.0,0.5
35500,piranhapool,top_listeners_1,0.0,1.0
35501,piranhapool,top_rating_1,0.0,0.3333333333333333
35502,piranhapool,"top_rating,listeners_1",0.0,0.6666666666666666
35503,piranhapool,whoosh_based_1,0.0,0.0
35504,piranhapool,surprise_based_1,0.0,0.5
35505,thoosah,top_listeners_1,0.0,1.0
35506,thoosah,top_rating_1,0.0,0.3333333333333333
35507,thoosah,"top_rating,listeners_1",0.0,0.6666666666666666
35508,thoosah,whoosh_based_1,0.0,0.0
35509,thoosah,surprise_based_1,0.0,0.5
35510,Gunnutpwns,top_listeners_1,0.0,1.0
35511,Gunnutpwns,top_rating_1,0.0,0.3333333333333333
35512,Gunnutpwns,"top_rating,listeners_1",0.0,0.6666666666666666
35513,Gunnutpwns,whoosh_based_1,0.0,0.0
35514,Gunnutpwns,surprise_based_1,0.0,0.5
35515,kobilastfm,top_listeners_1,0.0,1.0
35516,kobilastfm,top_rating_1,0.0,0.3333333333333333
35517,kobilastfm,"top_rating,listeners_1",0.0,0.6666666666666666
35518,kobilastfm,whoosh_based_1,0.0,0.6666666666666666
35519,kobilastfm,surprise_based_1,0.0,0.6666666666666666
35520,rshook,top_listeners_1,0.0,1.0
35521,rshook,top_rating_1,0.0,0.3333333333333333
35522,rshook,"top_rating,listeners_1",0.0,0.6666666666666666
35523,rshook,whoosh_based_1,0.0,0.0
35524,rshook,surprise_based_1,0.0,0.5
35525,pirate-paul,top_listeners_1,0.0,1.0
35526,pirate-paul,top_rating_1,0.0,0.3333333333333333
35527,pirate-paul,"top_rating,listeners_1",0.0,0.6666666666666666
35528,pirate-paul,whoosh_based_1,0.0,1.0
35529,pirate-paul,surprise_based_1,0.0,0.5
35530,GalaxyStark,top_listeners_1,0.0,1.0
35531,GalaxyStark,top_rating_1,0.0,0.3333333333333333
35532,GalaxyStark,"top_rating,listeners_1",0.0,0.6666666666666666
35533,GalaxyStark,whoosh_based_1,0.0,0.6666666666666666
35534,GalaxyStark,surprise_based_1,0.0,0.3333333333333333
35535,DreamyQuiet258,top_listeners_1,0.0,1.0
35536,DreamyQuiet258,top_rating_1,0.0,0.3333333333333333
35537,DreamyQuiet258,"top_rating,listeners_1",0.0,0.6666666666666666
35538,DreamyQuiet258,whoosh_based_1,0.0,0.0
35539,DreamyQuiet258,surprise_based_1,0.0,0.5
35540,nikolasp,top_listeners_1,0.0,1.0
35541,nikolasp,top_rating_1,0.0,0.3333333333333333
35542,nikolasp,"top_rating,listeners_1",0.0,0.6666666666666666
35543,nikolasp,whoosh_based_1,0.0,0.0
35544,nikolasp,surprise_based_1,0.0,0.5
35545,blo0dycigarette,top_listeners_1,0.0,1.0
35546,blo0dycigarette,top_rating_1,0.0,0.3333333333333333
35547,blo0dycigarette,"top_rating,listeners_1",0.0,0.6666666666666666
35548,blo0dycigarette,whoosh_based_1,0.0,1.0
35549,blo0dycigarette,surprise_based_1,0.0,0.6666666666666666
35550,Silva_Snake,top_listeners_1,0.0,1.0
35551,Silva_Snake,top_rating_1,0.0,0.3333333333333333
35552,Silva_Snake,"top_rating,listeners_1",0.0,0.6666666666666666
35553,Silva_Snake,whoosh_based_1,0.0,0.16666666666666666
35554,Silva_Snake,surprise_based_1,0.0,0.6666666666666666
35555,jenicafalls,top_listeners_1,0.0,1.0
35556,jenicafalls,top_rating_1,0.0,0.3333333333333333
35557,jenicafalls,"top_rating,listeners_1",0.0,0.6666666666666666
35558,jenicafalls,whoosh_based_1,0.0,0.0
35559,jenicafalls,surprise_based_1,0.0,0.5
35560,fresh1234567,top_listeners_1,0.0,1.0
35561,fresh1234567,top_rating_1,0.0,0.3333333333333333
35562,fresh1234567,"top_rating,listeners_1",0.0,0.6666666666666666
35563,fresh1234567,whoosh_based_1,0.0,0.0
